video_id,LABEL,title,description,likes,comments,views
c4ZteOtHWQ0,REAL,Raazi - Title Track | Full Video | Alia Bhatt | Arijit Singh | Shankar Ehsaan Loy | Gulzar,"👉🏻 SUBSCRIBE to Zee Music Company - https://bit.ly/2yPcBkS

Arijit Singh's Raazi - Title Track will give you the much-needed motivation.

Movie - Raazi
Singer - Arijit Singh
Chorus - Mani Mahadevan, Ravi Mishra & Arshad Mohammed
Music Composer - Shankar Ehsaan Loy
Lyrics - Gulzar
Bouzouki/Mandolin - Tapas Roy
Esraj - Arshad Khan

All songs recorded at Purple Haze Studios by Abhay Rumde assisted by Sreejith Padmakumar

All songs mixed at Sound Ideaz by Vijay Benegal assisted by Ameya Jichkar

Mastered by Donal Whelan at Hafod Mastering, Masteringworld, UK

Cast - Alia Bhatt, Vicky Kaushal, Amruta Khanvilkar, Rajit Kapoor, Shishir Sharma, Jaideep Ahlawat, Ashwath Bhatt & Soni Razdan
Production House - Junglee Pictures & Dharma Productions
Producers - Vineet Jain, Karan Johar, Hiroo Yash Johar & Apoorva Mehta
Co-Producer - Priti Shahani
Director - Meghna Gulzar

Music on Zee Music Company

To stream & download Full Song -
Gaana - https://bit.ly/2HWCWAW
Saavn - https://bit.ly/2jybVFs
Wynk - https://bit.ly/2rqB3lO
JioMusic - https://bit.ly/2wmjQ1U
iTunes - https://apple.co/2HXdpry
Google Play - https://bit.ly/2HczcuP
Idea Music - https://bit.ly/2wmkmwS
Amazon Prime Music - https://amzn.to/2jBOGuk

Set Raazi as your caller tune - SMS RAAZI3 To 57575
Airtel Subscribers Dial 5432116518936
Vodafone Subscribers Dial 53710425999
Idea Subscribers Dial 5678910425999
Reliance Subscribers SMS CT 10425999 to 51234
BSNL (South / East) Subscribers SMS BT 10425999 to 56700
BSNL (North / West) Subscribers SMS BT 7071678 to 56700
Aircel Subscribers SMS DT 7071678 to 53000

#RaaziSongs #AliaBhattSongs #ShankarEhsaanLoy #NewHindiSongs

Music on Zee Music Company

Connect with us on :
Twitter - https://www.twitter.com/ZeeMusicCompany
Facebook - https://www.facebook.com/zeemusiccompany
Instagram - https://www.instagram.com/zeemusiccompany
YouTube - http://bit.ly/TYZMC",173188,4083,27457002
7779JrWy04g,REAL,Neerja | Official Trailer | Sonam Kapoor | Shabana Azmi,"This is the official trailer of Neerja, a biopic drama on the life Neerja Bhanot played by Sonam Kapoor, directed by Ram Madhvani, produced by Fox Star Studios and Bling Unplugged.

Neerja is the courageous story of a 23 year old girl - an air hostess - who lost her life while saving passengers from terrorists on board the hijacked Pan Am Flight 73 on 5th September 1986. Movie releases in theatres on 19th February 2016.

Cast: Sonam Kapoor, Shabana Azmi, Shekhar Ravijiani.

Social Media Links
Facebook: https://www.facebook.com/starstudios/
Twitter: https://twitter.com/starstudios_
Instagram: https://instagram.com/starstudios?igshid=MzRlODBiNWFlZA==",55329,0,9726103
Rbp2XUSeUNE,REAL,"Yeh Jawaani Hai Deewani - Official Trailer | Ranbir Kapoor, Deepika Padukone","It's time to let down your hair, wash off that frown, pull up your sleeves and celebrate love! There is nothing more enjoyable than reuniting with friends and making merry, rebinding the threads of friendship and camaraderie. After all, one cannot be wise and old without being young and crazy!

Here's bringing to you the trailer of 'Yeh Jawaani Hai Deewani', a film by Ayan Mukerji.

Directed By: Ayan Mukerji
Produced By: Dharma Productions
Starring: Ranbir Kapoor, Deepika Padukone, Kalki Koechlin & Aditya Roy Kapur       
Music By: Pritam Chakraborty

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on Facebook 
https://facebook.com/YehJawaaniHaiDeewani

Follow Us
https://twitter.com/YJHDofficial

Circle us on Google+
https://plus.google.com/+DharmaMovies",90118,1667,10880684
eHOc-4D7MjY,REAL,Bajirao Mastani Official Trailer | Watch Full Movie On Eros Now,"Watch Full Movie here: https://bit.ly/BajiraoMastaniFullMovieHindi

Witness the power and glory of one of India’s greatest empires and the epic love story of the warrior Peshwa Bajirao. Watch the full theatrical trailer of #BajiraoMastani on #ErosNow!

Cast: Ranveer Singh, Deepika Padukone & Priyanka Chopra
Directed by: Sanjay Leela Bhansali
Produced by: Kishore Lulla & Sanjay Leela Bhansali

Watch back to back Full Movies only on Eros Now - https://goo.gl/GfuYux

For all the updates on our movies and more:
https://www.youtube.com/ErosNow
https://twitter.com/#!/ErosNow
https://www.facebook.com/ErosNow
https://www.facebook.com/erosmusicindia
https://plus.google.com/+erosentertainment https://www.instagram.com/erosnow",106637,655,19595107
QqTLr_hviPs,REAL,Ranveer Has To Prove Himself To Become Peshwa | Bajirao Mastani | Movie Scene,"Subscribe Now for More Exclusive Videos! https://www.youtube.com/erosnow

Stream & watch back to back Full Movies only on Eros Now - https://goo.gl/GfuYux

Click here to watch the full movie - http://bit.ly/BajiraoMastaniFullMovieOnline

""Cheetah Ki Chal, Baaz Ki Nazar Aur Bajirao Ki Talwar Par Sandeh Nahi Karte.""

Watch Ranveer Singh aka Bajirao as he proves himself fit to become a Peshwa.

Cast: Ranveer Singh, Deepika Padukone & Priyanka Chopra
Directed by: Sanjay Leela Bhansali
Produced by: Kishore Lulla & Sanjay Leela Bhansali

To watch more log on to http://www.erosnow.com

For all the updates on our movies and more:
https://twitter.com/#!/ErosNow
https://www.facebook.com/ErosNow
https://www.facebook.com/erosmusicindia
https://plus.google.com/+erosentertainment
http://www.dailymotion.com/ErosNow
https://vine.co/ErosNow 
http://blog.erosnow.com

For more updates on Bajirao Mastani:
https://www.facebook.com/BajiraoMastani https://www.instagram.com/erosnow",222317,5339,36231223
NDEExEhvk1Y,REAL,"Bajirao Mastani | Official Teaser | Ranveer Singh, Deepika Padukone, Priyanka Chopra","Stream & watch back to back Full Movies only on Eros Now - https://goo.gl/GfuYux

He is one of history’s greatest unsung heroes; a Maratha Peshwa who rewrote the true essence of love and fearlessly protected his kingdom for over 47 long wars. Presenting an epic tale of one of the greatest warriors of India and his unforgettable love story that has inspired the nation across centuries! Watch the awe-inspiring teaser of Bajirao Mastani starring Ranveer Singh, Deepika Padukone & Priyanka Chopra.

Cast: Ranveer Singh, Deepika Padukone & Priyanka Chopra
Directed by: Sanjay Leela Bhansali
Produced by: Kishore Lulla & Sanjay Leela Bhansali
Music by: Sanjay Leela Bhansali

'Bajirao Mastani' releasing in theatres on 18th December, 2015

To watch more log on to http://www.erosnow.com

For all the updates on our movies and more:
https://www.youtube.com/ErosNow
https://twitter.com/#!/ErosNow
https://www.facebook.com/ErosNow
https://www.facebook.com/erosmusicindia
https://plus.google.com/+erosentertainment https://www.instagram.com/erosnow",45818,588,16940065
cpA0hvrWEKk,REAL,Aapne Toh Hamse Hamara Guroor Cheen Liya | Bajirao Mastani | Movie Scene,"Subscribe Now for More Exclusive Videos! https://www.youtube.com/erosnow

Stream & watch back to back Full Movies only on Eros Now - https://goo.gl/GfuYux

Click here to watch the full movie - http://bit.ly/BajiraoMastaniFullMovieOnline

Priyanka asks Ranveer to never enter her room again.

Cast: Ranveer Singh, Deepika Padukone & Priyanka Chopra
Directed by: Sanjay Leela Bhansali
Produced by: Kishore Lulla & Sanjay Leela Bhansali

To watch more log on to http://www.erosnow.com

For all the updates on our movies and more:
https://twitter.com/#!/ErosNow
https://www.facebook.com/ErosNow
https://www.facebook.com/erosmusicindia
https://plus.google.com/+erosentertainment
http://www.dailymotion.com/ErosNow
https://vine.co/ErosNow 
http://blog.erosnow.com

For more updates on Bajirao Mastani:
https://www.facebook.com/BajiraoMastani https://www.instagram.com/erosnow",297878,7216,33985574
dzPOk8yVgPY,REAL,Priyanka Invites Deepika To The Festival | Bajirao Mastani | Movie Scene,"Stream & watch back to back Full Movies only on Eros Now - https://goo.gl/GfuYux

Click here to watch the full movie - http://bit.ly/BajiraoMastaniFullMovieOnline

Priyanka gifts a saree to Deepika and invites her to be a part of the Padwa festival.

Cast: Ranveer Singh, Deepika Padukone & Priyanka Chopra
Directed by: Sanjay Leela Bhansali
Produced by: Kishore Lulla & Sanjay Leela Bhansali

To watch more log on to http://www.erosnow.com

For all the updates on our movies and more:
https://twitter.com/#!/ErosNow
https://www.facebook.com/ErosNow
https://www.facebook.com/erosmusicindia
https://plus.google.com/+erosentertainment
http://www.dailymotion.com/ErosNow
https://vine.co/ErosNow 
http://blog.erosnow.com

For more updates on Bajirao Mastani:
https://www.facebook.com/BajiraoMastani https://www.instagram.com/erosnow",65580,1632,9093304
s7YYt9_KfsM,REAL,"Kapoor & Sons | Official Trailer | Sidharth Malhotra, Alia Bhatt, Fawad Khan","Book your tickets for Badrinath Ki Dulhania here - http://m.p-y.tm/tbkdm

A rollercoaster of laughs, tears and emotions! Kapoor and Sons, a dramedy with soul. Watch the trailer now. Starring Rishi Kapoor, Sidharth Malhotra, Alia Bhatt, Fawad Khan, Rajat Kapoor and Ratna Pathak Shah. 

Directed by Shakun Batra

Produced by Hiroo Yash Johar, Karan Johar & Apoorva Mehta

Distributed by Fox Star Studios

In Theatres 18th March, 2016.

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaProductions

Follow us on
http://www.twitter.com/DharmaMovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",93276,1398,15694581
5DkO7ksXY8E,REAL,"Dear Zindagi Take 1: Life Is A Game | Teaser | Alia Bhatt, Shah Rukh Khan","Life is a game, play it by your rules! Watch the first teaser of upcoming film, Dear Zindagi. #DearZindagi #Aliabhatt #ShahRukhKhan

Dear Zindagi In Cinemas Now!

Starcast: Alia Bhatt, Shah Rukh Khan & Others
Written & Directed By: Gauri Sinde
Produced By: Gauri Khan, Karan Johar & Gauri Shinde
Music & Original Score: Amit Trivedi
Director of Photography: Laxman Utekar
Executive Producer: Pravin Khairnar
Film Editor: Hemanti Sarkar
Sound Design: Debasish Mishra
Production Design: Rupin Suchak
Lyrics: Kausar Munir
Costume Designer ( Shah Rukh Khan): Aki Narula
Costume Designer ( Alia Bhatt): Anaita Shroff Adajania
Costume Designer: Theia Tekchandaney
Media Consultant: Hype
Publicity Design: Indika

This is the story of Kaira, a budding cinematographer in search of  perfect life. A chance encounter with Jug, an unconventional thinker, helps her gain new perspective about life. She discovers that happiness is all about finding comfort in life's imperfections

For more updates on Dear Zindagi, click on the links below:

http://www.twitter.com/RedChilliesEnt 
http://www.facebook.com/RedChilliesEnt
http://www.instagram.com/RedChilliesEnt",113827,5572,18551587
Gl5wBrNuxx4,REAL,Just Go to Hell Dil Full Video - Dear Zindagi|Alia Bhatt|Sunidhi Chauhan|Amit Trivedi,"Here's presenting the full song video of the track Just Go To Hell Dil from the movie Dear Zindagi. Featuring Alia who is seen trying to do away with all her pent up emotions and letting go, the essence of the track has been further enhanced by the voice of Sunidhi Chauhan. 

Written & Directed by Gauri Shinde
Produced By - Gauri Khan, Karan Johar, Gauri Shinde
Music & Original Score - Amit Trivedi
Director of Photography - Laxman Utekar
Executive Producer - Pravin Khairnar
Film Editor - Hemanti Sarkar 
Sound Design - Debasish Mishra
Production Design - Rupin Suchak
Lyrics- Kausar Munir 
Song Promo Editor : Aasif Pathan

Produced & Arranged by - Amit Trivedi 
Singer - Sunidhi Chauhan
Executive Producer - Krutee Trivedi 
Supervising Producer - Aashish Narula 
Recording Studio - A T Studios - Mumbai & YRF Studios - Mumbai 
Recording Engineers - Shadab Rayeen & Shantanu Hudlikar, Assisted by Abhishek Sortey, Firoz Shaikh ,Abhishek Khandelwal & Manasi Tare 
Mixed by - Shadab Rayeen, A T Studios - Mumbai & New Edge - Mumba 
Mastered by - Donal Whelan, Masteringworld - U.K.

Programmed by - Amit Trivedi 
Music Arrangement & Programmed by - Jarvis Menezes 
Drums - Darshan Doshi 
Bass Guitar - Rushad Mistry 
Guitar - Warren Mendonsa 
Violin -Jitendra .H. Thakur 
Backing Vocals - Rajiv Sundaresan, Suhas Sawant, Arun Kamath, Crystal Sequeira & Bianca Gomes

Banner - Red Chillies Entertainment, Dharma Productions and Hope Productions

Audio on Sony Music Entertainment India Pvt. Ltd.

Subscribe:

Vevo - https://www.youtube.com/user/sonymusi...

Like us:

Facebook: https://www.facebook.com/SonyMusicIndia

Follow us:

Twitter: https://twitter.com/sonymusicindia

G+: https://plus.google.com/+SonyMusicIndia",287608,10394,25267215
bw7bVpI5VcM,REAL,Love You Zindagi Full Video - Dear Zindagi|Alia Bhatt|Shah Rukh Khan|Jasleen Royal|Amit T,"Presenting the full song video of the light hearted and warm track from the movie Dear Zindagi, titled Love You Zindagi.

Musical composition by Amit Trivedi and the voice of Jasleen Royal add a special kind of freshness and zest to the song.

The track stars Alia Bhatt and Shah Rukh Khan.

Written & Directed by Gauri Shinde
Produced By - Gauri Khan, Karan Johar, Gauri Shinde
Music & Original Score - Amit Trivedi
Director of Photography - Laxman Utekar
Executive Producer - Pravin Khairnar
Film Editor - Hemanti Sarkar 
Sound Design - Debasish Mishra
Production Design - Rupin Suchak
Lyrics- Kausar Munir 
Song Promo Editor : Aasif Pathan


Produced & Arranged by - Amit Trivedi
Executive Producer - Krutee Trivedi
Supervising Producer - Aashish Narula
Recording Studio - A T Studios - Mumbai
Recording Engineers - Shadab Rayeen, Assisted by Abhishek Sortey & Firoz Shaikh
Mixed by - Shadab Rayeen, A T Studios - Mumbai & New Edge - Mumbai
Mastered by - Donal Whelan, Masteringworld - U.K.
Programmed by - Amit Trivedi
Programmed by - Gourab Dutta
Drums - Darshan Doshi
Saxophone & Flute - Inapakurti D Rao
Trumpet - Kishore Sodha
Guitar - Joell Mukherjii
Banjo, Mandolin - Tapas Roy
Backing Vocals - Rajiv Sundaresan, Suhas Sawant & Joell Mukherjii


Audio on Sony Music Entertainment India Pvt. Ltd.

(C) 2016 Sony Music Entertainment India Pvt. Ltd.

Subscribe:

Vevo - https://www.youtube.com/user/sonymusi...

Like us:

Facebook: https://www.facebook.com/SonyMusicIndia

Follow us:

Twitter: https://twitter.com/sonymusicindia

G+: https://plus.google.com/+SonyMusicIndia",687524,18021,100985495
Gkoxn6Nyijk,REAL,"Dear Zindagi | Deleted Scene | Aaj Kal Ke Bachche | Alia Bhatt, Shah Rukh Khan","Watch the deleted scene from Dear Zindagi featuring Alia Bhatt & Shah Rukh Khan in the lead roles. #dearzindagi #deletedscenes #aliabhatt #srkmovies

Written & Directed By: Gauri Sinde
Produced By: Gauri Khan, Karan Johar & Gauri Shinde
Music & Original Score: Amit Trivedi
Director of Photography: Laxman Utekar
Executive Producer: Pravin Khairnar
Film Editor: Hemanti Sarkar
Sound Design: Debasish Mishra
Production Design: Rupin Suchak
Lyrics: Kausar Munir
Costume Designer ( Shah Rukh Khan): Aki Narula
Costume Designer ( Alia Bhatt): Anaita Shroff Adajania
Costume Designer: Theia Tekchandaney
Media Consultant: Hype
Publicity Design: Indika

For more updates on Dear Zindagi, click on the links below:

http://www.twitter.com/RedChilliesEnt 
http://www.facebook.com/RedChilliesEnt
http://www.instagram.com/RedChilliesEnt",138271,2360,9911086
CGyAaR2aWcA,REAL,"2 States - Official Trailer - Arjun Kapoor, Alia Bhatt","Presenting the much awaited trailer of 2 states, an adaptation from Chetan Bhagat's bestselling novel (2 States).

The film is directed by Abhishek Varman, stars Arjun Kapoor as Krish Malhotra, Alia Bhatt as Ananya Swaminathan.
 
In Theatres 18th April, 2014. 

Also Watch :

Mast Magan - 2 States | Official Song | Arjun Kapoor, Alia Bhatt 
http://www.youtube.com/watch?v=-j6F012HtAM

Offo! - 2 States | Official Song | Arjun Kapoor, Alia Bhatt 
http://www.youtube.com/watch?v=q7JABS6kC1M

Locha-E-Ulfat - 2 States | Official Song | Arjun Kapoor, Alia Bhatt 
http://www.youtube.com/watch?v=r_3fqt8UfXE

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on Facebook
https://www.facebook.com/2statesMovie 
 
Follow Us
https://twitter.com/2StatesMovie  

Circle us on Google+
https://plus.google.com/+DharmaMovies",65641,1066,12662202
KmlBnmyelHI,REAL,Half Girlfriend Official Trailer | Arjun Kapoor | Shraddha Kapoor | 19th May 2017,"Balaji Motion Pictures presents ‘Half Girlfriend – Dost se Zyada, Girlfriend se kam’, an adaptation of Chetan Bhagat's best selling novel ‘Half Girlfriend’. Directed by Mohit Suri, the intense love story sets out to explore the ‘grey area’ in relationships today; the in-between space, between two people.

Starring Arjun Kapoor, as Madhav Jha & Shraddha Kapoor as Riya Somani, the film is set against the backdrop of three distinct worlds of Delhi, Patna & New York.
Madhav wanted a relationship. Riya didn't. So, she decided to be his ‘Half Girlfriend’.
More than a friend, les than a girlfriend,

The writer of 2 States, Director of Aashiqui 2 & Producers of Ek Villain proudly present - Half Girlfriend Dost se Zyada, Girlfriend se kam, which releases worldwide on May 19th.",302455,16075,41294169
